DroneID,px,py,pz,vx,vy,vz,thrustZ
0,400.0002567706154,999.8612305470851,190.19011998890855,0.00492642589690636,-0.26280084478140026,0.0023021188216208015,14.71150218607714
0,400.00069172924987,999.8405290606763,190.19032324507845,0.004349586344821378,-0.20701486408841271,0.002032561698937978,14.71118685504192
0,400.00106645771166,999.8252251516042,190.19049835568865,0.0037472846180673105,-0.15303909072091215,0.001751106102028626,14.710981422216253
0,400.0013798859833,999.8150491564677,190.19064482072,0.00313428271647508,-0.10175995136484933,0.001464650313416458,14.71087827378102
0,400.0016322841863,999.8096576176831,190.19076276640027,0.002523982030061098,-0.053915387846137544,0.0011794568026529534,14.710868562369889
0,400.0018251142306,999.8086480240152,190.19085287587995,0.0019283004429250469,-0.010095936679172537,9.010947969828645E-4,14.710942515595214
0,400.0019608734522,999.8115731598582,190.19091631616422,0.001357592216226675,0.029251358430241355,6.344028426469093E-4,14.711089730164659
0,400.00204293422115,999.8179548180142,190.19095466316153,8.206076893852824E-4,0.06381658155937586,3.8346997325392596E-4,14.71129944724337
0,400.002075383157,999.8272966696065,190.19096982654924,3.244893582872335E-4,0.09341851592353848,1.5163387713319355E-4,14.711560805555514
0,400.00206286320986,999.8390961236369,190.19096397597795,-1.2519947132562148E-4,0.1179945403037198,-5.8505712941628785E-5,14.71186306953659
0,400.00201042145954,999.8528550467646,190.19093946994803,-5.244175030224532E-4,0.13758923127728356,-2.450602991512366E-4,14.712195830635562
0,400.0019233650668,999.8680892504901,190.19089878849567,-8.705639279423689E-4,0.1523420372547861,-4.0681452351541735E-4,14.712549180604622
0,400.00180712738785,999.8843366874751,190.19084447062832,-0.0011623767889831023,0.16247436984958302,-5.431786734750391E-4,14.712913856298254
0,400.00166714584697,999.9011643307655,190.19077905725425,-0.0013998154090613813,0.16827643290394684,-6.541337406351658E-4,14.71328135612525
0,400.00150875275347,999.9181737388229,190.19070504016167,-0.001583930934821352,0.1700940805744294,-7.401709258168339E-4,14.713644028848211
0,400.0013370798682,999.9350053352445,190.1906248174224,-0.001716728852466955,0.16831596421523773,-8.022273927312895E-4,14.713995135903701
0,400.00115697716006,999.9513414546761,190.19054065542684,-0.0018010270818481602,0.16336119431672141,-8.416199553176258E-4,14.714328888821932
0,400.0009729458642,999.9669082256082,190.1904546576023,-0.0018403129584639826,0.1556677093210432,-8.599782454525846E-4,14.714640463652444
0,400.0007890856559,999.9814763764621,190.19036873972698,-0.0018386020823994353,0.14568150853848755,-8.591787530620613E-4,14.714925994561312
0,400.0006090554901,999.9948610636956,190.1902846116305,-0.001800301658128352,0.13384687233530168,-8.412809647977964E-4,14.715182548948658
0,400.0004360474322,1000.0069208296836,190.19020376496502,-0.0017300805792789158,0.1205976598804229,-8.084666546502488E-4,14.715408086555733
0,400.0002727726185,999.9946133045254,190.19012746664458,-0.0016327481372573564,-0.053866954746588896,-7.62983204491597E-4,14.715601405086915
0,400.0001214583325,999.9899089238108,190.19005675747874,-0.0015131428596445104,-0.04704380714536355,-7.070916582624704E-4,14.715762074872988
0,399.9999838550704,999.9859081652296,190.18999245547437,-0.0013760326211159383,-0.040007585812027,-6.430200437963045E-4,14.715890365051166
0,399.9998612523882,999.9826159909258,190.18993516324096,-0.0012260268222791468,-0.03292174303799799,-5.729223339982406E-4,14.715987163642591
